year,Reporting Entity,Facility Name,State,Electricity production (GJ),Electricity Production (Mwh),scope_1,scope_2,Total_emissions,numbers,Power_Per_unit,Capacity
2015,,Hallett (Stage 4) Wind Farm,SA,"1,646,119","457,255",104.0,415.0,471.0,61,2.1,132.0
2017,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,WA,"4,907","1,363",0.0,1.0,1.0,4,1.1,4.0
2013,ORIGIN ENERGY LIMITED,Crookwell Wind Farm,,"1,449",,1.0,2.0,3.0,26,3.3,95.2
2019,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"516,226","143,396",61.0,151.0,227.9,24,2.2,52.5
2013,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,,"57,543",,0.0,7.0,7.7,9,0.2,2.025
2019,KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,VIC,"466,389","129,552",6.0,197.0,186.0,50,2.8,
2017,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm ,VIC,"326,561","90,711",37.0,0.0,40.1,93,1.3,195.0
2018,SPIC Pacific Energy Pty Ltd,Yaloak South Wind Farm,VIC,"311,833","86,620",25.0,0.0,22.7,106,1.4,
2018,AGL Energy Limited,Hallett (Stage 5) Wind Farm,SA,"567,813","157,726",62.0,173.0,241.2,26,2.1,52.5
2020,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,VIC,"1,018,498","282,916",60.0,907.0,1059.3,105,1.9,
2017,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm ,VIC,"156,907","43,585",23.0,0.0,23.7,14,1.3,18.2
2018,Electricity Generation and Retail Corporation,Denham Wind Farm,WA,"6,513","1,809",0.0,1.0,1.0,3,1.0,4.0
2020,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,"986,028","273,897",51.0,350.0,393.3,48,2.7,
2014,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,567719,157700,19.0,293.0,283.5,32,1.5,46.5
2015,,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"845,275","234,799",84.0,1565.0,1533.5,75,3.8,
2016,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Musselroe Wind Farm Pty Ltd,TAS,"2,166,190","601,719",153.0,155.0,312.4,30,1.4,
2017,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,245,731","346,036",64.0,775.0,892.1,112,2.1,
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,WA,"309,241","85,900",12.0,11.0,22.8,11,3.0,35.4
2013,INFIGEN ENERGY LIMITED,Capital Wind Farm,,"1,375,232",,68.0,710.0,734.3,71,2.2,140.7
2018,Infigen Energy Limited,Alinta Wind Farm,WA,"1,259,669","349,908",77.0,565.0,586.3,63,3.5,
2015,,Clements Gap Wind Farm,SA,"631,683","175,468",13.0,181.0,209.8,29,2.0,57.0
2014,IFM RENEWABLE ENERGY PTY LTD,Clements Gap Wind Farm,SA,615683,171023,26.0,0.0,27.6,28,2.1,57.0
2021,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"1,559,506","433,196",64.0,189.0,231.8,33,1.4,
2016,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,257,486","349,302",116.0,929.0,1040.6,135,1.4,
2015,,Wattle Point Wind Farm,SA,"963,022","267,506",45.0,195.0,239.0,50,1.6,91.0
2018,Electricity Generation and Retail Corporation,Esperance Wind Farm,WA,"55,845","15,513",1.0,6.0,6.6,8,0.2,2.025
2012,AGL ENERGY LIMITED,Wattle Point Wind Farm,,"860,778",,66.0,221.0,310.5,58,1.6,91.0
2015,,Bald Hills Wind Farm,VIC,"1,165,374","323,715",45.0,844.0,969.6,47,2.1,106.6
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"14,429","4,008",,3.0,2.9,2,0.8,1.6
2017,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,"566,343","157,318",39.0,226.0,287.7,24,1.9,48.3
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,SA,"346,467","96,241",21.0,36.0,53.3,22,1.7,35.0
2017,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,825,008","506,947",52.0,179.0,235.3,45,1.7,
2016,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,257,486","349,302",116.0,929.0,947.3,129,1.5,
2013,IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,,"1,279,151",,153.0,0.0,153.8,24,2.1,
2018,SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,VIC,"334,005","92,779",1623.0,0.0,1612.3,120,1.9,
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,317,673","643,798",132.0,966.0,1178.0,130,1.5,192.0
2014,CANUNDA POWER PTY LTD,Canunda Wind Farm,SA,445274,123687,17.0,156.0,167.5,22,2.1,46.0
2014,GSP ENERGY PTY LTD,Crookwell Wind Farm,NSW,28521,7923,0.0,33.0,34.6,28,3.7,95.2
2014,IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,VIC,160914,44698,24.0,0.0,22.9,12,1.2,18.2
2018,Electricity Generation and Retail Corporation,Esperance Wind Farm,WA,"55,845","15,513",1.0,6.0,7.3,8,0.2,2.025
2012,ENERGYAUSTRALIA HOLDINGS LTD,Cathedral Rocks Wind Farm,,"639,410",,56.0,143.0,180.6,36,1.8,66.0
2020,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"1,562,847","434,124",64.0,175.0,252.3,30,1.4,
2015,,Cathedral Rocks Wind Farm,SA,"616,428","171,230",47.0,129.0,185.3,35,2.0,66.0
2019,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,VIC,"1,453,171","403,659",110.0,0.0,100.3,8,2.0,
2016,EIT MUMBIDA WIND FARM PTY LTD,Mumbida Wind Farm Pty Ltd,WA,"736,620","204,617",45.0,247.0,278.9,40,3.0,
2020,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"2,632,275","731,187",52.0,509.0,537.7,32,1.9,434.0
2021,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,"1,067,788","296,608",64.0,186.0,259.3,26,2.1,
2020,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"2,632,275","731,187",52.0,509.0,573.1,34,2.0,434.0
2017,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"582,085","161,690",62.0,224.0,264.0,23,2.2,52.5
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"998,510","277,364",102.0,33.0,145.8,23,2.1,
2020,GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,NSW,"299,199","83,111",2799.0,246.0,688.7017543859649,40,3.7,134.31
2013,NEW GULLEN RANGE WIND FARM (HOLDING) PTY LTD,Gullen Range Wind Farm,,"174,940",,0.0,245.0,232.5,15,2.7,165.5
2020,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,"950,951","264,153",78.0,150.0,241.7,51,1.6,91.0
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,317,673","643,798",132.0,966.0,1018.2,135,1.6,192.0
2018,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,352,497","375,693",15.0,797.0,773.5,103,2.0,
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,236.1,32,2.3,71.0
2018,RATCH - Australia Corporation Pty Ltd,Mount Emerald Wind farm Pty Ltd,QLD,"1,337,507","371,530",1061.0,466.0,268.0352773826458,16,3.6,
2018,Acciona Energy Oceania Pty. Ltd.,Waubra Wind Farm,VIC,"2,261,159","628,100",92.0,901.0,1056.7,121,1.5,192.0
2018,Meridian Energy Australia Pty Ltd,Mt Mercer Wind farm Pty Ltd,VIC,"1,320,264","366,740",165.0,0.0,163.3,22,2.0,
2012,ELECTRICITY GENERATION CORPORATION T/A VERVE ENERGY,Denham Wind Farm,,"7,363",,0.0,1.0,1.0,3,1.1,4.0
2017,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,"108,987","30,274",29.0,14.0,39.2,19,0.6,12.0
2019,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,501,318","417,033",143.0,804.0,916.8,69,3.4,140.7
2016,CANUNDA POWER PTY LTD,Canunda Wind Farm,SA,"424,757","117,988",8.0,112.0,116.3,24,2.0,46.0
2014,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,SA,672546,186818,16.0,24.0,38.7,35,1.6,
2021,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,330,014","369,448",32.0,174.0,212.2,39,2.8,131.0
2018,SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,NSW,"1,022,659","284,072",95.0,0.0,97.2,21,3.0,106.8
2012,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,,"261,473",,49.0,62.0,111.1,21,1.6,35.0
2021,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,VIC,"2,187,955","607,765",121.0,579.0,678.4,34,2.0,
2012,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,,"2,405,976",,94.0,1095.0,1150.3,118,1.6,192.0
2015,,Kalbarri Wind Farm,WA,"13,826","3,841",0.0,6.0,6.1,1,0.7,1.6
2018,Infigen Energy Limited,Capital Wind Farm,NSW,"1,328,023","368,895",144.0,765.0,842.7,61,1.6,140.7
2015,,Waubra Wind Farm,VIC,"2,352,139","653,372",93.0,950.0,987.1,125,1.4,192.0
2021,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"4,990","1,386",0.0,20.0,4.188051209103841,1,0.9,1.6
2015,,Collgar Wind Farm,WA,"2,414,544","670,707",238.0,752.0,983.4,120,2.1,222.0
2020,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,207,301","335,361",36.0,216.0,230.3,38,2.9,131.0
2018,Infigen Energy Limited,Alinta Wind Farm,WA,"1,259,669","349,908",77.0,565.0,610.3,60,3.5,
2014,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,SA,672546,186818,16.0,24.0,41.7,33,1.6,
2014,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,15140,4206,0.0,6.0,6.3,2,0.7,1.6
2017,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,126,198","312,833",96.0,191.0,258.5,44,2.1,95.0
2017,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,245,731","346,036",64.0,775.0,903.4,101,2.0,
2020,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,"83,282","23,134",21.0,23.0,44.0,20,0.6,12.0
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,WA,"2,122,948","589,708",162.0,598.0,312.70782361308676,32,2.1,
2020,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"2,632,275","731,187",52.0,509.0,592.2,31,2.0,434.0
2014,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,2461803,683834,77.0,1144.0,1160.2,135,1.4,192.0
2015,,Esperance Wind Farm,WA,"51,539","14,316",0.0,7.0,6.8,9,0.2,2.025
2020,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,486,495","690,693",247.0,1346.0,1687.6,112,2.1,222.0
2021,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,"584,888","162,469",93.0,0.0,96.3,31,1.4,
2020,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"7,503","2,084",0.0,8.0,7.4,2,0.8,1.6
2019,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,436,848","954,680",12421.0,3184.0,1696.1607396870554,135,2.7,420.0
2016,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,204,701","612,417",129.0,1080.0,1157.3,127,1.4,192.0
2021,MAROONA WIND FARM PTY LTD,Maroona Wind Farm,VIC,"107,647","29,902",0.0,25.0,25.6,105,1.3,
2021,APA INFRASTRUCTURE LIMITED,Emu Downs Wind Farm,WA,"851,726","236,591",45.0,153.0,206.7,46,1.6,79.2
2020,APT PIPELINES LIMITED,Badgingarra Wind Farm,WA,"1,701,835","472,732",96.0,275.0,372.2,37,3.6,133.2
2014,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,WA,347600,96556,13.0,7.0,20.2,11,3.0,35.4
2012,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,,"1,194,036",,83.0,234.0,316.6,40,2.1,95.0
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,TAS,"900,721","250,200",83.0,30.0,112.9,21,1.5,
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"751,316","208,699",189.0,33.0,223.4,36,1.6,
2019,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"640,102","177,806",27.0,282.0,280.7,30,1.4,
2017,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,"977,706","271,585",47.0,172.0,215.7,55,1.7,91.0
2017,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"677,832","188,287",79.0,615.0,307.12375533428167,33,2.0,67.2
2019,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"876,726","243,535",79.0,275.0,379.4,49,1.5,79.2
2016,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm ,SA,"578,619","160,728",55.0,0.0,56.4,29,2.0,57.0
2019,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,526,254","423,960",72.0,140.0,203.0,26,1.9,
2016,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,SA,"229,802","63,834",65.0,52.0,113.3,20,1.5,35.0
2018,AGL Energy Limited,Hallett (Stage 1) Wind Farm,SA,"1,160,489","322,358",98.0,205.0,292.8,41,2.2,95.0
2019,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"1,037,445","288,179",98.0,26.0,115.1,22,2.1,
2015,,Mt Mercer Wind farm Pty Ltd,VIC,"1,271,657","353,238",120.0,1.0,113.2,24,2.0,
2013,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,,"361,278",,2541.0,120.0,251.28307254623044,15,3.6,
2019,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"640,102","177,806",27.0,282.0,294.5,30,1.4,
2017,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"582,085","161,690",62.0,224.0,288.0,22,2.2,52.5
2019,APT PIPELINES LIMITED,Badgingarra Wind Farm,WA,"1,764,569","490,158",90.0,353.0,482.2,40,3.9,133.2
2021,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,SA,"1,577,664","438,240",45.0,84.0,131.2,21,2.1,
2016,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"959,057","266,405",86.0,25.0,117.6,20,1.7,
2016,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm ,VIC,"457,784","127,162",37.0,18.0,54.8,37,1.4,52.5
2012,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,180,019",,231.0,760.0,1020.9,100,2.1,222.0
2015,,Portland Wind Farms,VIC,"1,657,431","460,398",5.0,0.0,5.5,5,2.0,
2018,Electricity Generation and Retail Corporation,Kalbarri Wind Farm,WA,"14,254","3,959",0.0,2.0,2.0,1,0.8,1.6
2021,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,"299,768","83,269",23.0,68.0,92.3,19,2.9,
2016,EIT BALD HILLS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,269,684","352,690",120.0,812.0,848.4,53,3.7,
2017,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,"1,164,238","323,399",70.0,692.0,302.93570412517784,31,2.1,
2018,Acciona Energy Oceania Pty. Ltd.,Mt Gellibrand Wind Farm,VIC,"844,669","234,630",36.0,864.0,372.27121858700804,50,1.6,
2021,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,309,240","363,678",83.0,610.0,297.81697486960644,32,2.0,
2017,MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,VIC,"1,353,143","375,873",69.0,0.0,75.5,13,1.3,
2016,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,400,179","666,716",115.0,793.0,395.5381697486961,50,1.7,
2015,,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"845,275","234,799",84.0,1565.0,1678.5,86,4.3,
2021,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,"299,768","83,269",23.0,68.0,96.3,20,3.1,
2018,RATCH - Australia Corporation Pty Ltd,Windy Hill Wind Farm,QLD,"96,023","26,673",29.0,14.0,45.3,19,0.6,12.0
2018,Infigen Energy Limited,Capital Wind Farm,NSW,"1,328,023","368,895",144.0,765.0,925.0,73,1.7,140.7
2012,ENERGYAUSTRALIA HOLDINGS LTD,Cathedral Rocks Wind Farm,,"639,410",,56.0,143.0,197.3,31,2.0,66.0
2018,Electricity Generation and Retail Corporation,Albany Wind Farm,WA,"110,693","30,748",12.0,1.0,14.0,11,2.9,35.4
2019,CWP RENEWABLES PTY LTD,Crudine Ridge Wind Farm,NSW,298,83,1392.0,0.0,1357.6,40,3.4,134.31
2018,Electricity Generation and Retail Corporation,Esperance Wind Farm,WA,"55,845","15,513",1.0,6.0,7.0,9,0.2,2.025
2018,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"622,227","172,841",33.0,285.0,304.3,48,2.0,
2020,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,278,218","355,061",152.0,907.0,1091.8,72,1.6,140.7
2015,,Macarthur Wind Farm,VIC,"3,624,124","1,006,701",348.0,2612.0,2884.7,129,2.9,420.0
2013,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,,"57,543",,0.0,7.0,6.9,9,0.2,2.025
2021,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,"299,768","83,269",23.0,68.0,87.6,21,2.8,
2017,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms ,VIC,"1,655,926","459,979",60.0,0.0,59.6,35,1.6,
2021,LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,SA,"1,949,868","541,630",0.0,6532.0,1902.3059269796108,146,2.8,
2014,MITSUI & CO (AUSTRALIA) LTD,Bald Hills Wind Farm,VIC,237597,65999,45.0,431.0,449.3,52,1.9,106.6
2017,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,583,503","717,640",96.0,567.0,601.3,54,3.2,
2016,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,"528,884","146,912",42.0,404.0,445.4,21,2.9,48.3
2021,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,073,163","298,101",44.0,251.0,288.6,20,2.8,106.8
2014,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,526539,146261,68.0,637.0,681.0,32,2.1,67.2
2015,,Wattle Point Wind Farm,SA,"963,022","267,506",45.0,195.0,252.8,49,1.7,91.0
2015,,Portland Wind Farms,VIC,"1,657,431","460,398",5.0,0.0,5.3,5,1.9,
2017,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"897,716","249,366",87.0,26.0,104.5,21,1.5,
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,219.8,33,2.2,71.0
2018,Electricity Generation and Retail Corporation,Esperance Wind Farm,WA,"55,845","15,513",1.0,6.0,6.9,9,0.2,2.025
2017,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,"683,865","189,963",64.0,410.0,463.5,59,1.9,
2016,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,"528,884","146,912",42.0,404.0,443.8,22,3.1,48.3
2016,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"354,476","98,466",23.0,87.0,117.9,7,1.9,30.0
2018,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,684,985","468,051",93.0,150.0,232.4,54,1.8,
2021,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,"740,004","205,557",32.0,357.0,398.4,45,1.6,
2019,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"876,726","243,535",79.0,275.0,336.7,48,1.6,79.2
2017,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"582,085","161,690",62.0,224.0,282.9,26,2.0,52.5
2017,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"677,832","188,287",79.0,615.0,260.58985301090564,28,2.0,67.2
2018,Infigen Energy Limited,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,441,318","678,144",103.0,821.0,972.8,53,3.5,
2018,International Power (Australia) Holdings Pty Limited,Canunda Wind Farm,SA,"474,347","131,763",13.0,101.0,106.9,22,2.1,46.0
2016,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,500,088","416,691",92.0,191.0,302.5,45,3.2,
2020,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,SA,"812,671","225,742",84.0,133.0,196.9,35,2.2,71.0
2018,CK William Australia Holdings Pty Ltd,Cullerin Range Wind Farm,NSW,"378,098","105,027",21.0,85.0,109.9,8,2.2,30.0
2016,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,SA,"551,476","153,188",53.0,121.0,176.9,32,1.9,66.0
2019,LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,SA,"825,645","229,346",0.0,275.0,255.9,27,2.1,
2012,HYDRO-ELECTRIC CORPORATION,Musselroe Wind Farm,,"31,449",,1690.0,412.0,1923.3,59,4.1,168.0
2020,BEI WWF PTY LTD,Warradarge Wind Farm,WA,"1,797,588","499,330",994.0,547.0,1645.0,46,3.8,183.6
2018,CK William Australia Holdings Pty Ltd,Cullerin Range Wind Farm,NSW,"378,098","105,027",21.0,85.0,114.2,8,2.2,30.0
2016,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,SA,"1,113,109","309,197",57.0,263.0,345.7,39,3.0,131.0
2015,,Woodlawn Wind Farm,NSW,"545,517","151,533",22.0,335.0,389.8,23,1.8,48.3
2017,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,"977,706","271,585",47.0,172.0,214.6,57,1.5,91.0
2012,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,,"1,532,308",,112.0,349.0,478.0,67,2.1,132.0
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"949,900","263,861",102.0,38.0,136.9,32,3.3,
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,225.1,36,2.3,71.0
2014,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,SA,1543714,428809,133.0,360.0,487.3,68,2.1,132.0
2020,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,SA,"601,498","167,083",58.0,173.0,211.7,27,2.0,57.0
2019,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,"690,201","191,722",63.0,409.0,453.5,68,2.3,
2017,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,575,799","715,500",388.0,590.0,995.9,101,1.9,222.0
2012,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,,"539,419",,22.0,230.0,268.0,23,1.9,48.3
2017,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,245,731","346,036",64.0,775.0,902.2,105,2.1,
2012,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,,"1,379,760",,0.0,201.0,216.2,47,2.9,370.8
2015,,Windy Hill Wind Farm,QLD,"98,228","27,286",19.0,16.0,32.3,21,0.5,12.0
2019,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,465,782","684,939",214.0,778.0,917.8,103,1.9,222.0
2014,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,SA,1063581,295439,66.0,226.0,290.4,46,3.1,131.0
2013,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,,"603,982",,63.0,179.0,262.4,26,1.9,52.5
2017,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm ,VIC,"477,876","132,743",58.0,0.0,52.3,34,1.4,52.5
2016,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,SA,"1,463,729","406,591",104.0,286.0,423.9,44,1.6,
2017,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,SA,"1,708,149","474,486",152.0,377.0,547.4,61,2.2,132.0
2018,Infigen Energy Limited,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,441,318","678,144",103.0,821.0,928.7,52,3.3,
2012,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",,"2,424,891",,95.0,1048.0,1133.5,112,2.1,
2017,CANUNDA POWER PTY LTD,Canunda Wind Farm,SA,"469,585","130,440",13.0,20.0,34.2,22,2.0,46.0
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Cathedral Rocks Wind Farm,SA,"550,950","153,042",48.0,136.0,174.8,35,1.9,66.0
2016,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,NSW,"16,723","4,645",8.0,2.0,9.9,8,0.2,
2021,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,"584,888","162,469",93.0,0.0,88.6,34,1.4,
2014,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,15140,4206,0.0,6.0,6.0,1,0.8,1.6
2018,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,437,310","399,253",82.0,195.0,284.6,41,2.9,131.0
